Country_of_Operator,Operator_Owner,Users,Purpose,Class_of_Orbit,Type_of_Orbit,Perigee_km,Apogee_km,Eccentricity,Period_minutes,Launch_Mass_kg,Dry_Mass_kg,Power_watts,Date_of_Launch,Anticipated_Lifetime,Contractor,Country_of_Contractor,Launch_Site,Launch_Vehicle,Source_Used_for_Orbital_Data,longitude_radians_of_geo,Inclination_radians
48.0,251.0,15.0,4.0,2.0,2.0,1482.0,1511.0,0.0018399999999999998,115.8,280.0,nan,300.0,41633.0,5.0,193.0,33.0,12.0,100.0,24.0,nan,1.439896633
13.0,81.0,10.0,40.0,0.0,1.0,17240.0,120715.0,0.68665,3431.1,1200.0,478.0,224.0,36747.0,4.0,67.0,20.0,0.0,103.0,22.0,nan,1.584758961
42.0,206.0,0.0,14.0,2.0,6.0,702.0,704.0,0.00014,98.8,485.0,472.0,360.0,36851.0,4.0,90.0,0.0,21.0,29.0,36.0,nan,1.7086773380000002
2.0,222.0,10.0,12.0,2.0,6.0,653.0,655.0,0.00014,97.8,1600.0,nan,nan,40704.0,5.0,90.0,0.0,21.0,29.0,36.0,nan,1.7104226669999998
13.0,81.0,10.0,40.0,0.0,1.0,16809.0,120768.0,0.6916,3418.2,1200.0,478.0,220.0,36723.0,4.0,67.0,20.0,0.0,103.0,22.0,nan,1.583013632
13.0,81.0,10.0,40.0,0.0,1.0,17007.0,120923.0,0.6896899999999999,3430.28,1200.0,478.0,220.0,36723.0,4.0,67.0,20.0,0.0,103.0,22.0,nan,1.5795229730000002
9.0,60.0,15.0,39.0,2.0,6.0,772.0,787.0,0.00105,100.4,148.0,nan,nan,41330.0,5.0,235.0,44.0,13.0,79.0,24.0,nan,1.720894642
28.0,121.0,10.0,16.0,2.0,6.0,782.0,785.0,0.00021,100.53,407.0,nan,906.0,41330.0,5.0,97.0,19.0,13.0,79.0,24.0,nan,1.7191493130000002
23.0,100.0,15.0,42.0,2.0,nan,468.0,505.0,0.0027,94.3,770.0,nan,nan,39070.0,10.0,198.0,15.0,12.0,53.0,24.0,nan,1.713913325
23.0,100.0,15.0,42.0,2.0,nan,470.0,503.0,0.0024100000000000002,94.34,770.0,nan,nan,39265.0,10.0,199.0,15.0,12.0,53.0,nan,nan,1.713738793
23.0,100.0,15.0,42.0,2.0,nan,473.0,496.0,0.00168,94.3,770.0,nan,nan,39387.0,10.0,199.0,15.0,12.0,53.0,nan,nan,1.7133897269999998
23.0,100.0,15.0,42.0,2.0,nan,448.0,486.0,0.00278,94.4,770.0,nan,nan,39534.0,10.0,199.0,15.0,12.0,53.0,24.0,nan,1.713215194
23.0,100.0,15.0,42.0,2.0,nan,474.0,502.0,0.0020399999999999997,94.37,770.0,nan,nan,39651.0,10.0,199.0,15.0,12.0,53.0,24.0,nan,1.713215194
40.0,268.0,5.0,4.0,1.0,nan,35777.0,35794.0,0.0002,1436.08,2276.0,1641.0,3300.0,34615.0,14.0,88.0,47.0,3.0,4.0,6.0,-2.005383311,0.012915436
40.0,268.0,5.0,4.0,1.0,nan,35779.0,35792.0,0.00015,1436.08,3542.0,2267.0,8800.0,36134.0,15.0,88.0,47.0,3.0,2.0,6.0,-2.038020968,0.000349066
40.0,268.0,5.0,4.0,1.0,nan,35776.0,35796.0,0.00023999999999999998,1436.1,5456.0,2310.0,12690.0,38864.0,15.0,223.0,47.0,3.0,8.0,6.0,-1.971872989,0.000523599
40.0,268.0,4.0,4.0,1.0,nan,35779.0,35795.0,0.00018999999999999998,1436.1,5474.0,2317.0,12690.0,41359.0,15.0,223.0,47.0,0.0,98.0,24.0,-2.038544566,0.000349066
50.0,249.0,5.0,44.0,2.0,6.0,697.0,747.0,0.0035299999999999997,99.2,12.0,nan,nan,38167.0,nan,220.0,35.0,0.0,40.0,36.0,nan,1.7104226669999998
50.0,249.0,5.0,44.0,2.0,6.0,696.0,780.0,0.00591,99.6,12.0,nan,nan,38167.0,nan,220.0,35.0,0.0,40.0,36.0,nan,1.712167996
50.0,249.0,5.0,4.0,2.0,6.0,652.0,714.0,0.0044,98.4,12.0,nan,nan,39189.0,nan,220.0,35.0,0.0,39.0,36.0,nan,1.7069320080000001
50.0,249.0,5.0,4.0,2.0,6.0,649.0,746.0,0.00686,98.7,12.0,nan,nan,39189.0,nan,220.0,35.0,0.0,39.0,36.0,nan,1.7069320080000001
50.0,249.0,5.0,4.0,2.0,6.0,651.0,725.0,0.00524,98.5,12.0,nan,nan,39189.0,nan,220.0,35.0,0.0,39.0,36.0,nan,1.7069320080000001
50.0,249.0,5.0,4.0,2.0,6.0,648.0,758.0,0.00778,98.8,12.0,nan,nan,39189.0,nan,220.0,35.0,0.0,39.0,36.0,nan,1.7069320080000001
50.0,249.0,5.0,4.0,2.0,6.0,650.0,736.0,0.00609,98.6,12.0,nan,nan,39189.0,nan,220.0,35.0,0.0,39.0,36.0,nan,1.7069320080000001
50.0,279.0,10.0,37.0,2.0,2.0,603.0,702.0,0.00705,97.8,10.0,nan,nan,37610.0,nan,220.0,35.0,0.0,39.0,36.0,nan,1.127482697
50.0,249.0,10.0,35.0,2.0,6.0,696.0,734.0,0.00268,99.1,35.0,35.0,nan,38167.0,nan,208.0,35.0,0.0,40.0,36.0,nan,1.7086773380000002
50.0,249.0,10.0,14.0,2.0,nan,656.0,677.0,0.00149,98.1,200.0,nan,nan,39189.0,nan,121.0,35.0,0.0,39.0,36.0,nan,1.7069320080000001
65.0,312.0,15.0,11.0,1.0,nan,35778.0,35795.0,0.0002,1436.11,4500.0,nan,nan,40670.0,12.0,138.0,47.0,1.0,19.0,24.0,-1.6901768480000001,0.112573737
65.0,312.0,15.0,11.0,1.0,nan,35770.0,35790.0,0.00023999999999999998,1436.11,4500.0,nan,nan,41352.0,12.0,138.0,47.0,1.0,19.0,2.0,nan,0.112573737
65.0,291.0,15.0,30.0,2.0,nan,538.0,541.0,0.00022,95.43,1031.0,nan,nan,40447.0,nan,36.0,47.0,21.0,75.0,24.0,nan,1.710248134
65.0,215.0,15.0,21.0,2.0,2.0,1100.0,1100.0,0.0,107.26,5000.0,nan,nan,37142.0,nan,131.0,47.0,21.0,14.0,22.0,nan,1.099557429
65.0,215.0,15.0,21.0,2.0,2.0,1100.0,1100.0,0.0,107.26,5000.0,nan,nan,37142.0,nan,131.0,47.0,21.0,14.0,22.0,nan,1.099557429
65.0,215.0,15.0,21.0,2.0,2.0,1013.0,1200.0,0.01251,107.4,5000.0,nan,nan,37957.0,nan,131.0,47.0,21.0,14.0,22.0,nan,1.106538746
65.0,215.0,15.0,21.0,2.0,2.0,1011.0,1202.0,0.01277,107.4,5000.0,nan,nan,37957.0,nan,131.0,47.0,21.0,14.0,22.0,nan,1.106538746
65.0,215.0,15.0,21.0,2.0,2.0,1016.0,1203.0,0.0125,107.4,5000.0,nan,nan,38386.0,nan,131.0,47.0,1.0,18.0,24.0,nan,1.106538746
65.0,215.0,15.0,21.0,2.0,2.0,1017.0,1203.0,0.01243,107.4,5000.0,nan,nan,38386.0,nan,131.0,47.0,1.0,18.0,24.0,nan,1.106538746
65.0,215.0,15.0,21.0,2.0,2.0,1015.0,1200.0,0.01237,107.4,5000.0,nan,nan,39248.0,nan,131.0,47.0,1.0,19.0,nan,nan,1.106538746
65.0,215.0,15.0,21.0,2.0,2.0,1016.0,1201.0,0.01237,107.4,5000.0,nan,nan,39248.0,nan,131.0,47.0,1.0,19.0,nan,nan,1.106538746
65.0,215.0,15.0,21.0,2.0,2.0,1014.0,1201.0,0.0125,107.4,5000.0,nan,nan,40648.0,nan,131.0,47.0,21.0,19.0,24.0,nan,1.106538746
65.0,215.0,15.0,21.0,2.0,2.0,1019.0,1205.0,0.01243,107.5,nan,nan,nan,40648.0,nan,131.0,47.0,21.0,19.0,24.0,nan,1.106538746
65.0,215.0,15.0,21.0,2.0,nan,1012.0,1203.0,0.01277,107.4,6500.0,nan,nan,41165.0,nan,181.0,47.0,21.0,19.0,31.0,nan,1.106538746
65.0,215.0,15.0,21.0,2.0,nan,1012.0,1203.0,0.01277,107.4,6500.0,nan,nan,41165.0,nan,181.0,47.0,21.0,19.0,31.0,nan,1.106538746
8.0,131.0,10.0,25.0,2.0,2.0,716.0,776.0,0.004220000000000001,99.7,110.0,nan,70.0,34009.0,3.0,106.0,2.0,1.0,92.0,36.0,nan,0.43633231299999997
8.0,131.0,10.0,25.0,2.0,2.0,735.0,760.0,0.00176,99.8,110.0,nan,70.0,36091.0,3.0,106.0,2.0,1.0,92.0,36.0,nan,0.43633231299999997
9.0,31.0,10.0,41.0,2.0,2.0,638.0,649.0,0.00078,97.6,150.0,nan,80.0,37845.0,nan,37.0,3.0,21.0,93.0,36.0,nan,1.289798317
65.0,204.0,10.0,41.0,1.0,nan,35779.0,35791.0,0.00014,1436.03,3100.0,1650.0,1500.0,40220.0,5.0,78.0,47.0,1.0,19.0,nan,-1.780235837,0.488692191
65.0,212.0,15.0,20.0,1.0,nan,35758.0,35815.0,0.0006799999999999999,1436.13,nan,nan,nan,36866.0,nan,179.0,47.0,1.0,14.0,6.0,-0.175056524,0.044854962000000005
65.0,213.0,15.0,4.0,1.0,nan,35761.0,35812.0,0.0006,1436.1,nan,nan,nan,37174.0,0.5,83.0,47.0,1.0,14.0,6.0,-2.511179728,0.043807764000000006
65.0,213.0,15.0,4.0,0.0,3.0,500.0,39850.0,0.74119,717.7,nan,nan,nan,38230.0,0.5,83.0,47.0,1.0,14.0,3.0,nan,1.106538746
65.0,213.0,15.0,4.0,0.0,3.0,400.0,39966.0,0.7450399999999999,718.0,nan,nan,nan,39426.0,0.5,179.0,47.0,1.0,19.0,3.0,nan,1.047197551
65.0,213.0,15.0,4.0,1.0,nan,35770.0,35803.0,0.00039,14.36,nan,nan,nan,40604.0,nan,179.0,47.0,1.0,33.0,12.0,-0.530580093,0.08587019900000001
65.0,213.0,15.0,20.0,1.0,nan,35771.0,35805.0,0.0004,23.94,nan,nan,nan,41080.0,nan,179.0,47.0,1.0,19.0,31.0,nan,0.08569566599999999
35.0,145.0,10.0,44.0,2.0,6.0,661.0,673.0,0.00085,98.1,50.0,48.0,120.0,41046.0,2.0,113.0,24.0,19.0,48.0,36.0,nan,1.713913325
35.0,227.0,0.0,44.0,2.0,6.0,607.0,627.0,0.00143,97.0,3.0,nan,nan,39566.0,nan,188.0,24.0,16.0,90.0,36.0,nan,1.7069320080000001
65.0,262.0,5.0,4.0,1.0,nan,35781.0,35793.0,0.00014,1436.1,nan,2561.0,5000.0,40292.0,15.0,200.0,47.0,0.0,98.0,24.0,-1.762782545,0.000872665
65.0,262.0,5.0,4.0,1.0,nan,35778.0,35798.0,0.00023999999999999998,1436.19,3200.0,nan,5000.0,40807.0,16.5,200.0,47.0,3.0,8.0,8.0,-1.518436449,0.000174533
65.0,262.0,5.0,4.0,1.0,nan,35850.0,35852.0,2e-05,1439.41,3112.0,nan,nan,40739.0,15.0,200.0,47.0,0.0,98.0,24.0,-1.79768913,0.000872665
65.0,262.0,5.0,4.0,1.0,nan,35781.0,35792.0,0.00013000000000000002,1436.1,nan,nan,20000.0,40953.0,15.0,223.0,47.0,0.0,98.0,31.0,-0.383972435,0.000872665
65.0,262.0,5.0,4.0,1.0,nan,35783.0,35791.0,9e-05,1436.12,6007.0,nan,nan,41099.0,15.0,223.0,47.0,0.0,98.0,31.0,0.087266463,0.002268928
65.0,262.0,5.0,4.0,1.0,nan,35757.0,35816.0,0.0007,1436.09,6140.0,nan,nan,41428.0,15.0,70.0,12.0,0.0,98.0,24.0,-0.706858347,0.002268928
65.0,262.0,5.0,4.0,1.0,nan,35783.0,35790.0,8e-05,1436.1,4007.0,nan,nan,39949.0,15.0,31.0,47.0,0.0,24.0,14.0,1.8853046580000001,0.000523599
65.0,262.0,5.0,4.0,1.0,nan,35777.0,35795.0,0.00021,1436.07,3138.0,nan,nan,41611.0,15.0,200.0,47.0,1.0,44.0,24.0,1.6580627890000001,0.000349066
11.0,48.0,10.0,40.0,2.0,6.0,686.0,703.0,0.0012,98.7,nan,nan,nan,40129.0,3.0,54.0,5.0,5.0,58.0,36.0,nan,1.712167996
11.0,48.0,10.0,44.0,2.0,6.0,686.0,704.0,0.0012699999999999999,98.7,nan,nan,nan,40753.0,nan,56.0,5.0,5.0,58.0,36.0,nan,1.713913325
11.0,48.0,10.0,44.0,2.0,6.0,688.0,703.0,0.00106,98.7,nan,nan,nan,40730.0,nan,55.0,5.0,5.0,58.0,36.0,nan,1.713913325
11.0,48.0,10.0,44.0,2.0,6.0,689.0,704.0,0.00106,98.7,nan,nan,nan,41470.0,nan,53.0,5.0,5.0,58.0,31.0,nan,1.712167996
11.0,48.0,10.0,44.0,2.0,6.0,583.0,601.0,0.0012900000000000001,96.5,nan,nan,nan,40344.0,nan,53.0,5.0,5.0,59.0,36.0,nan,1.705186679
11.0,48.0,10.0,44.0,2.0,6.0,661.0,673.0,0.00085,98.08,nan,nan,nan,41474.0,nan,53.0,5.0,18.0,65.0,31.0,nan,1.711469865
11.0,48.0,10.0,44.0,2.0,6.0,599.0,616.0,0.00122,96.85,nan,nan,nan,41572.0,nan,53.0,5.0,5.0,66.0,24.0,nan,1.308647873
11.0,48.0,10.0,40.0,2.0,6.0,579.0,606.0,0.0019399999999999999,96.5,nan,nan,nan,38238.0,2.0,217.0,5.0,18.0,66.0,36.0,nan,1.7069320080000001
11.0,48.0,10.0,40.0,2.0,6.0,587.0,598.0,0.00079,96.5,nan,nan,nan,38238.0,2.0,217.0,5.0,18.0,66.0,36.0,nan,1.7069320080000001
11.0,48.0,10.0,40.0,2.0,6.0,591.0,594.0,0.00022,96.5,nan,nan,nan,39013.0,nan,55.0,5.0,18.0,66.0,36.0,nan,1.705186679
11.0,48.0,10.0,40.0,2.0,6.0,594.0,595.0,7e-05,96.6,nan,nan,nan,39013.0,nan,55.0,5.0,18.0,66.0,36.0,nan,1.705186679
11.0,48.0,10.0,40.0,2.0,6.0,581.0,607.0,0.00187,96.6,nan,nan,nan,39746.0,3.0,217.0,5.0,18.0,66.0,36.0,nan,1.70344135
11.0,48.0,10.0,40.0,2.0,6.0,578.0,603.0,0.0018,96.5,nan,nan,nan,39746.0,3.0,217.0,5.0,18.0,66.0,36.0,nan,1.70344135
11.0,48.0,10.0,30.0,2.0,6.0,584.0,603.0,0.0013599999999999999,96.6,nan,nan,nan,40457.0,nan,55.0,5.0,18.0,66.0,36.0,nan,1.705186679
11.0,48.0,10.0,30.0,2.0,6.0,586.0,602.0,0.00115,96.6,nan,nan,nan,40457.0,nan,55.0,5.0,18.0,66.0,36.0,nan,1.705186679
11.0,48.0,10.0,40.0,2.0,6.0,534.0,591.0,0.00411,95.9,nan,nan,nan,38538.0,3.0,217.0,5.0,5.0,59.0,36.0,nan,1.705186679
11.0,48.0,10.0,44.0,2.0,nan,623.0,650.0,0.00193,97.44,nan,nan,nan,41196.0,nan,nan,5.0,18.0,58.0,24.0,nan,1.710248134
11.0,48.0,10.0,44.0,2.0,nan,624.0,651.0,0.00193,97.46,nan,nan,nan,41196.0,nan,nan,5.0,18.0,58.0,24.0,nan,1.710248134
11.0,48.0,10.0,31.0,2.0,6.0,586.0,601.0,0.00108,96.6,204.0,nan,nan,38095.0,nan,58.0,5.0,23.0,58.0,36.0,nan,1.7016960209999998
11.0,48.0,10.0,35.0,2.0,6.0,785.0,803.0,0.00126,100.8,300.0,nan,nan,39757.0,nan,82.0,5.0,5.0,59.0,36.0,nan,1.7191493130000002
11.0,48.0,10.0,35.0,2.0,6.0,784.0,802.0,0.00126,100.7,300.0,nan,nan,40867.0,nan,39.0,5.0,5.0,59.0,36.0,nan,1.7174039840000002
11.0,48.0,10.0,35.0,2.0,nan,739.0,755.0,0.00112,99.7,204.0,nan,nan,41603.0,nan,53.0,5.0,5.0,59.0,34.0,nan,1.7086773380000002
11.0,48.0,15.0,44.0,2.0,6.0,668.0,672.0,0.00028,98.15,nan,nan,nan,41474.0,nan,53.0,5.0,18.0,67.0,31.0,nan,1.711469865
74.0,290.0,10.0,12.0,2.0,6.0,684.0,701.0,0.0012,98.6,169.0,nan,nan,40772.0,5.0,280.0,51.0,2.0,40.0,36.0,nan,1.713913325
34.0,140.0,15.0,4.0,1.0,nan,35769.0,35802.0,0.00039,1436.06,2596.0,1263.0,3300.0,36929.0,0.5,13.0,22.0,3.0,4.0,6.0,0.283616003,0.017627825
34.0,141.0,16.0,4.0,1.0,nan,35788.0,35802.0,0.00016999999999999999,1436.52,3038.0,nan,nan,39923.0,0.5,251.0,22.0,15.0,138.0,24.0,0.205948852,0.000698132
32.0,137.0,10.0,9.0,2.0,6.0,681.0,703.0,0.00156,98.6,170.0,nan,nan,38652.0,3.0,205.0,33.0,12.0,53.0,36.0,nan,1.7086773380000002
11.0,43.0,5.0,4.0,1.0,nan,35794.0,35796.0,2e-05,1436.1,5000.0,nan,nan,40425.0,15.0,53.0,5.0,23.0,64.0,24.0,nan,0.005235988
65.0,275.0,5.0,4.0,0.0,nan,23783.0,47100.0,0.27883,1418.5,3727.0,1570.0,nan,36707.0,15.0,223.0,47.0,0.0,97.0,22.0,nan,1.104793417
65.0,275.0,5.0,4.0,0.0,nan,12849.0,47048.0,0.47081999999999996,1148.43,3792.0,1570.0,nan,36774.0,15.0,223.0,47.0,0.0,97.0,22.0,nan,1.104793417
65.0,275.0,5.0,4.0,0.0,nan,6179.0,47086.0,0.6197600000000001,994.83,3727.0,1570.0,nan,36860.0,15.0,223.0,47.0,0.0,97.0,22.0,nan,1.106538746
56.0,261.0,5.0,4.0,1.0,nan,35776.0,35795.0,0.00022999999999999998,1436.1,4400.0,nan,nan,39403.0,15.0,134.0,47.0,0.0,98.0,6.0,0.084648469,0.000698132
65.0,276.0,5.0,4.0,1.0,nan,35774.0,35798.0,0.00028,1436.0,5800.0,nan,20000.0,39994.0,15.0,223.0,47.0,0.0,98.0,24.0,-1.675516082,0.0
65.0,276.0,5.0,4.0,1.0,nan,35785.0,35791.0,7e-05,1436.16,6020.0,2975.0,20000.0,41572.0,15.0,223.0,47.0,0.0,98.0,24.0,-2.010619298,0.0013962629999999998
65.0,276.0,5.0,4.0,1.0,nan,35779.0,35795.0,0.00018999999999999998,1436.12,5983.0,nan,18000.0,40465.0,15.0,223.0,47.0,0.0,98.0,24.0,-1.4870205230000002,0.000523599
76.0,136.0,15.0,4.0,1.0,nan,35775.0,35797.0,0.00026000000000000003,1436.07,1474.0,850.0,1200.0,33115.0,7.0,20.0,12.0,3.0,5.0,6.0,-0.02268928,0.164584548
76.0,168.0,15.0,4.0,1.0,nan,35774.0,35797.0,0.00027,1436.06,1510.0,759.0,1200.0,36217.0,7.0,20.0,12.0,3.0,4.0,6.0,0.620988148,0.08709193
76.0,168.0,15.0,4.0,1.0,nan,35773.0,35801.0,0.00033,1436.15,1510.0,830.0,1200.0,36929.0,7.0,20.0,12.0,3.0,4.0,6.0,-0.5941100770000001,0.056374135
76.0,174.0,15.0,4.0,1.0,nan,35771.0,35802.0,0.00037,1436.1,4700.0,2170.0,6000.0,39152.0,15.0,70.0,12.0,3.0,8.0,6.0,-0.019547688,0.00122173
76.0,174.0,15.0,4.0,1.0,nan,35700.0,35803.0,0.00122,1436.1,4635.0,2170.0,6000.0,39400.0,15.0,70.0,12.0,3.0,7.0,6.0,0.921533845,0.00122173
76.0,170.0,15.0,4.0,1.0,nan,35770.0,35803.0,0.00039,1436.1,4600.0,nan,nan,39611.0,nan,70.0,52.0,3.0,8.0,6.0,-0.311192206,0.009250245
76.0,174.0,15.0,4.0,1.0,nan,35786.0,35793.0,8e-05,1436.24,4638.0,nan,nan,41262.0,15.0,70.0,52.0,3.0,8.0,24.0,0.43633231299999997,0.00122173
65.0,278.0,5.0,31.0,2.0,nan,567.0,599.0,0.0023,96.34,nan,nan,nan,41599.0,nan,218.0,47.0,2.0,39.0,24.0,nan,1.707106541
65.0,158.0,5.0,4.0,1.0,nan,35782.0,35791.0,0.00011,1436.09,5360.0,3200.0,nan,40496.0,15.0,31.0,47.0,0.0,24.0,23.0,-1.768018532,0.10576695300000001
65.0,212.0,15.0,4.0,0.0,nan,1200.0,11600.0,0.4072,240.0,nan,nan,nan,35197.0,nan,179.0,47.0,21.0,128.0,3.0,nan,1.106538746
65.0,310.0,15.0,44.0,2.0,nan,495.0,791.0,0.0211,97.5,4.5,nan,nan,41165.0,nan,152.0,47.0,21.0,19.0,31.0,nan,1.127482697
65.0,308.0,15.0,44.0,2.0,nan,483.0,789.0,0.021840000000000002,97.4,3.0,nan,nan,41165.0,nan,152.0,47.0,21.0,19.0,31.0,nan,1.127482697
65.0,308.0,15.0,44.0,2.0,nan,443.0,886.0,0.03149,98.0,5.0,nan,nan,41614.0,nan,152.0,47.0,21.0,19.0,33.0,nan,2.09963109
65.0,308.0,15.0,44.0,2.0,nan,443.0,886.0,0.03149,98.0,5.0,nan,nan,41614.0,nan,152.0,47.0,21.0,19.0,33.0,nan,2.09963109
13.0,36.0,10.0,12.0,2.0,6.0,759.0,760.0,7e-05,100.0,658.0,630.0,1065.0,40119.0,3.0,250.0,9.0,12.0,23.0,36.0,nan,1.7174039840000002
65.0,309.0,15.0,4.0,2.0,nan,443.0,886.0,0.03149,98.0,nan,nan,nan,41614.0,nan,186.0,47.0,21.0,19.0,33.0,nan,2.09963109
35.0,18.0,0.0,44.0,2.0,6.0,657.0,665.0,0.00057,98.0,50.0,nan,nan,39836.0,nan,219.0,24.0,19.0,48.0,36.0,nan,1.712167996
65.0,184.0,11.0,1.0,2.0,2.0,600.0,633.0,0.00236,97.0,315.0,290.0,348.0,37646.0,6.0,200.0,47.0,1.0,93.0,36.0,nan,0.698131701
65.0,111.0,5.0,4.0,1.0,nan,35785.0,35787.0,2e-05,1436.1,6100.0,3655.0,nan,39308.0,12.0,31.0,47.0,3.0,8.0,6.0,-1.656841059,0.001047198
65.0,63.0,5.0,4.0,1.0,nan,35785.0,35787.0,2e-05,1436.1,5993.0,3691.0,12300.0,38468.0,12.6,31.0,47.0,15.0,138.0,6.0,-1.7954202019999999,0.000872665
65.0,63.0,5.0,4.0,1.0,nan,35785.0,35787.0,2e-05,1436.1,5993.0,3691.0,12300.0,38672.0,12.6,31.0,47.0,3.0,8.0,6.0,-1.7292722230000002,0.000698132
55.0,107.0,15.0,4.0,1.0,nan,35745.0,35826.0,0.0009599999999999999,1436.1,3680.0,1467.0,nan,38787.0,nan,223.0,47.0,3.0,7.0,6.0,0.22794,0.001047198
42.0,17.0,10.0,1.0,0.0,nan,1000.0,330000.0,0.9571200000000001,0.22,3660.0,nan,nan,40742.0,5.0,128.0,33.0,0.0,140.0,24.0,nan,0.898146433
18.0,173.0,15.0,44.0,0.0,nan,608.0,35717.0,0.7155600000000001,637.65,117.0,nan,nan,39855.0,nan,70.0,9.0,3.0,8.0,24.0,nan,0.033859387000000005
18.0,173.0,15.0,44.0,0.0,nan,627.0,35697.0,0.71478,637.64,117.0,nan,nan,39855.0,nan,70.0,9.0,3.0,8.0,24.0,nan,0.033510322
19.0,286.0,5.0,12.0,2.0,6.0,824.0,826.0,0.00014,101.4,3030.0,nan,2400.0,37380.0,5.0,20.0,12.0,3.0,3.0,36.0,nan,1.720894642
19.0,286.0,5.0,12.0,2.0,6.0,696.0,699.0,0.00021,98.73,720.0,nan,nan,41161.0,5.0,70.0,12.0,16.0,79.0,23.0,nan,1.713913325
27.0,266.0,0.0,44.0,2.0,nan,850.0,868.0,0.00124,102.1,10.9,nan,nan,40828.0,1.0,211.0,19.0,16.0,79.0,36.0,nan,0.34906585
10.0,40.0,13.0,12.0,2.0,nan,622.0,624.0,0.00014,97.2,117.0,nan,nan,40894.0,nan,20.0,9.0,3.0,108.0,36.0,nan,1.7104226669999998
52.0,274.0,5.0,4.0,1.0,nan,35783.0,35791.0,9e-05,1436.12,5090.0,nan,nan,40683.0,15.0,156.0,24.0,3.0,7.0,17.0,1.5357152090000001,0.000349066
8.0,288.0,5.0,4.0,1.0,nan,35703.0,35778.0,0.0008900000000000002,1436.0,4100.0,1750.0,10500.0,39400.0,15.0,250.0,9.0,3.0,7.0,6.0,-1.134114948,0.000523599
8.0,288.0,5.0,4.0,1.0,nan,35776.0,35796.0,0.00023999999999999998,1436.1,4100.0,1750.0,nan,39556.0,nan,250.0,9.0,3.0,8.0,6.0,-1.220508746,0.001047198
8.0,288.0,5.0,4.0,1.0,nan,35791.0,35848.0,0.0006799999999999999,1437.78,3225.0,1402.0,nan,41223.0,15.0,200.0,47.0,3.0,8.0,24.0,-1.308996939,0.000349066
65.0,211.0,15.0,31.0,2.0,nan,500.0,506.0,0.00044,94.6,3.0,nan,nan,41597.0,nan,130.0,47.0,22.0,74.0,nan,nan,0.706858347
65.0,321.0,15.0,44.0,2.0,6.0,650.0,650.0,0.0,97.73,180.0,nan,nan,40502.0,1.0,25.0,47.0,7.0,75.0,24.0,nan,1.256637061
65.0,312.0,15.0,44.0,2.0,nan,497.0,507.0,0.00073,94.66,137.0,nan,nan,41597.0,3.0,25.0,47.0,22.0,74.0,24.0,nan,0.70703288
76.0,292.0,5.0,44.0,2.0,6.0,772.0,783.0,0.0007700000000000001,100.4,4.3,nan,nan,41330.0,nan,233.0,52.0,16.0,79.0,31.0,nan,1.720894642
48.0,171.0,15.0,4.0,2.0,2.0,1417.0,1431.0,0.0009,114.3,225.0,nan,nan,37252.0,3.0,175.0,33.0,12.0,131.0,36.0,nan,1.439896633
48.0,171.0,15.0,4.0,2.0,2.0,1417.0,1425.0,0.0005099999999999999,114.2,225.0,nan,nan,37252.0,3.0,175.0,33.0,12.0,131.0,36.0,nan,1.439896633
48.0,171.0,15.0,4.0,2.0,2.0,1415.0,1419.0,0.00026000000000000003,114.2,225.0,nan,nan,37252.0,3.0,175.0,33.0,12.0,131.0,36.0,nan,1.439896633
48.0,171.0,15.0,4.0,2.0,2.0,1468.0,1506.0,0.00242,115.7,225.0,nan,nan,37445.0,3.0,175.0,33.0,12.0,53.0,36.0,nan,0.148352986
48.0,171.0,15.0,4.0,2.0,2.0,1466.0,1506.0,0.00255,115.7,225.0,nan,nan,37445.0,3.0,175.0,33.0,12.0,53.0,36.0,nan,1.439896633
48.0,171.0,15.0,4.0,2.0,2.0,1467.0,1503.0,0.00229,115.7,225.0,nan,nan,37852.0,3.0,175.0,33.0,12.0,53.0,36.0,nan,1.439896633
48.0,171.0,15.0,4.0,2.0,2.0,1465.0,1502.0,0.00236,115.6,225.0,nan,nan,37852.0,3.0,175.0,33.0,12.0,53.0,36.0,nan,1.439896633
48.0,171.0,15.0,4.0,2.0,2.0,1471.0,1495.0,0.0015300000000000001,115.5,225.0,nan,nan,38253.0,3.0,175.0,33.0,12.0,53.0,36.0,nan,1.439896633
48.0,171.0,15.0,4.0,2.0,2.0,1474.0,1495.0,0.00134,115.6,225.0,nan,nan,38253.0,3.0,175.0,33.0,12.0,53.0,36.0,nan,1.439896633
54.0,154.0,10.0,44.0,2.0,nan,298.0,1482.0,0.08154,102.77,93.0,nan,160.0,41304.0,2.0,123.0,38.0,10.0,78.0,24.0,nan,1.401150324
54.0,154.0,10.0,44.0,2.0,nan,593.0,626.0,0.00236,96.88,150.0,nan,275.0,41599.0,2.0,123.0,38.0,2.0,39.0,24.0,nan,1.707106541
65.0,178.0,15.0,44.0,2.0,6.0,867.0,879.0,0.0008300000000000001,102.41,nan,nan,nan,39938.0,nan,190.0,47.0,21.0,29.0,24.0,nan,1.726654229
65.0,178.0,15.0,44.0,2.0,nan,1347.0,1352.0,0.00032,112.68,2240.0,1100.0,nan,40081.0,0.5,190.0,47.0,1.0,29.0,24.0,nan,1.012290966
65.0,178.0,15.0,44.0,2.0,nan,1339.0,1351.0,0.00078,112.58,2240.0,1100.0,nan,40081.0,0.5,190.0,47.0,1.0,29.0,24.0,nan,1.012290966
